1;New York, NY;7781984;40.7128;-74.0060
2;Chicago, IL;3550404;41.8781;-87.6298
3;Los Angeles, CA;2479015;34.0522;-118.2437
4;Philadelphia, PA;2002512;39.9526;-75.1652
5;Detroit, MI;1670144;42.3314;-83.0458
6;Baltimore, MD;939024;39.2904;-76.6122
7;Houston, TX;938219;29.7604;-95.3698
8;Cleveland, OH;876050;41.4993;-81.6944
9;Washington, DC;763956;38.9072;-77.0369
10;St Louis, MO;750026;38.6270;-90.1994
11;Milwaukee, WI;741324;43.0389;-87.9065
12;San Francisco, CA;740316;37.7749;-122.4194
13;Boston, MA;697197;42.3601;-71.0589
14;Dallas, TX;679684;32.7767;-96.7970
15;New Orleans, LA;627525;29.9511;-90.0715
16;Pittsburgh, PA;604332;40.4406;-79.9959
17;San Antonio, TX;587718;29.4241;-98.4936
18;San Diego, CA;573224;32.7157;-117.1611
19;Seattle, WA;557087;47.6062;-122.3321
20;Buffalo, NY;532759;42.8864;-78.8784
21;Cincinnati, OH;502550;39.1031;-84.5120
22;Memphis, TN;497524;35.1495;-90.0490
23;Denver, CO;493887;39.7392;-104.9903
24;Atlanta, GA;487455;33.7490;-84.3880
25;Minneapolis, MN;482872;44.9778;-93.2650
26;Indianapolis, IN;476258;39.7684;-86.1581
27;Kansas City, MO;475539;39.0997;-94.5786
28;Columbus, OH;471316;39.9612;-82.9988
29;Phoenix, AZ;439170;33.4484;-112.0740
30;Newark, NJ;405220;40.7357;-74.1724
31;Louisville, KY;390639;38.2527;-85.7585
32;Portland, OR;372676;45.5051;-122.6750
33;Oakland, CA;367548;37.8044;-122.2712
34;Fort Worth, TX;356268;32.7555;-97.3308
35;Long Beach, CA;344168;33.7701;-118.1937
36;Birmingham, AL;340887;33.5186;-86.8104
37;Oklahoma City, OK;324253;35.4676;-97.5164
38;Rochester, NY;318611;43.1566;-77.6088
39;Toledo, OH;318003;41.6528;-83.5379
40;St Paul, MN;313411;44.9537;-93.0900
41;Norfolk, VA;305872;36.8508;-76.2859
42;Omaha, NE;301598;41.2565;-95.9345
43;Honolulu, HI;294194;21.3069;-157.8583
44;Miami, FL;291688;25.7617;-80.1918
45;Akron, OH;290351;41.0814;-81.5190
46;El Paso, TX;276687;31.7619;-106.4850
47;Jersey City, NJ;276101;40.7178;-74.0431
48;Tampa, FL;274970;27.9506;-82.4572
49;Dayton, OH;262332;39.7589;-84.1916
50;Tulsa, OK;261685;36.1540;-95.9928
51;Wichita, KS;254698;37.6872;-97.3301
52;Richmond, VA;219958;37.5407;-77.4360
53;Syracuse, NY;216038;43.0481;-76.1474
54;Tucson, AZ;212892;32.2226;-110.9747
55;Des Moines, IA;208982;41.5868;-93.6250
56;Providence, RI;207498;41.8240;-71.4128
56;Providence, RI;207498;41.8536;-71.4677
57;San Jose, CA;204196;37.3382;-121.8863
58;Mobile, AL;202779;30.6954;-88.0399
59;Charlotte, NC;201564;35.2271;-80.8431
60;Albuquerque, NM;201189;35.0844;-106.6504
61;Jacksonville, FL;201030;30.3322;-81.6557
62;Flint, MI;196940;43.0125;-83.6875
63;Sacramento, CA;191667;38.5816;-121.4944
64;Yonkers, NY;190634;40.9312;-73.8987
65;Salt Lake City, UT;189454;40.7608;-111.8910
66;Worcester, MA;186587;42.2626;-71.8023
67;Austin, TX;186545;30.2672;-97.7431
68;Spokane, WA;181608;47.6588;-117.4260
69;St Petersburg, FL;181298;27.7676;-82.6403
70;Gary, IN;178320;41.6020;-87.3372
71;Grand Rapids, MI;177313;42.9634;-85.6681
72;Springfield, MA;174463;42.1015;-72.5898
73;Nashville, TN;170874;36.1627;-86.7816
74;Corpus Christi, TX;167690;27.8006;-97.3964
75;Youngstown, OH;166689;41.0998;-80.6495
76;Shreveport, LA;164372;32.5252;-93.7502
77;Arlington, VA;163401;38.8816;-77.0910
78;Hartford, CT;162178;41.7658;-72.6734
79;Fort Wayne, IN;161776;41.0793;-85.1394
80;Bridgeport, CT;156748;41.1792;-73.1894
81;Baton Rouge, LA;152419;30.4515;-91.1871
82;New Haven, CT;152048;41.3083;-72.9279
83;Savannah GA;149245;32.0809;-81.0912
84;Tacoma WA;147979;47.2529;-122.4443
85;Jackson, MS;144422;32.2988;-90.1848
86;Paterson, NJ;143663;40.9168;-74.1718
87;Evansville, IN;141543;37.9716;-87.5711
88;Erie, PA;138440;42.1292;-80.0851
89;Amarillo, TX;137969;35.2220;-101.8313
90;Montgomery, AL;134393;32.3792;-86.3077
91;Fresno, CA;133929;36.7378;-119.7871
92;South Bend, IN;132445;41.6764;-86.2520
93;Chattanooga, TN;130009;35.0456;-85.3097
94;Albany, NY;129726;42.6526;-73.7562
95;Lubbock, TX;128691;33.5779;-101.8552
96;Lincoln, NE;128521;40.8136;-96.7026
97;Madison, WI;126706;43.0731;-89.4012
97;Rockford, IL;126706;42.2711;-89.0940
99;Kansas City, KS;121901;39.1155;-94.6268
100;Greensboro, NC;119574;36.0726;-79.7920
