1;New York, NY;1515301;40.7128;-74.0060
51;Lynn, MA;55727;42.4668;-70.9495
2;Chicago, IL;1099850;41.8781;-87.6298
52;Lincoln, NE;55154;40.8136;-96.7026
3;Philadelphia, PA;1046964;39.9526;-75.1652
53;Charleston, SC;54955;32.7765;-79.9311
4;Brooklyn, NY;806343;40.6782;-73.9442
54;Hartford, CT;53230;41.7658;-72.6734
5;St Louis, MO;451770;38.6270;-90.1994
55;St Joseph, MO;52324;39.7675;-94.8467
6;Boston, MA;448477;42.3601;-71.0589
56;Evansville, IN;50756;37.9716;-87.5711
7;Baltimore, MD;434439;39.2904;-76.6122
57;Los Angeles, CA;50395;34.0522;-118.2437
8;San Francisco, CA;298997;37.7749;-122.4194
58;Des Moines, IA;50093;41.5868;-93.6250
9;Cincinnati, OH;296908;39.1031;-84.5120
59;Bridgeport, CT;48866;41.1792;-73.1894
10;Cleveland, OH;261353;41.4993;-81.6944
60;Oakland, CA;48682;37.8044;-122.2712
11;Buffalo, NY;255664;42.8864;-78.8784
61;Portland, OR;46385;45.5051;-122.6750
12;New Orleans, LA;242039;29.9511;-90.0715
62;Saginaw, MI;46322;43.4195;-83.9508
13;Pittsburgh, PA;238617;40.4406;-79.9959
63;Salt Lake City, UT;44843;40.7608;-111.8910
14;Washington, DC;230392;38.9072;-77.0369
64;Lawrence, MA;44654;42.7070;-71.1631
15;Detroit, MI;205876;42.3314;-83.0458
65;Springfield, MA;44179;42.1015;-72.5898
16;Milwaukee, WI;204468;43.0389;-87.9065
66;Manchester, NH;44126;42.9956;-71.4548
17;Newark, NJ;181830;40.7357;-74.1724
67;Utica, NY;44007;43.1009;-75.2327
18;Minneapolis, MN;164738;44.9778;-93.2650
68;Hoboken, NJ;43648;40.7440;-74.0324
19;Jersey City, NJ;163003;40.7178;-74.0431
69;Savannah, GA;43189;32.0809;-81.0912
20;Louisville, KY;161129;38.2527;-85.7585
70;Seattle, WA;42837;47.6062;-122.3321
21;Omaha, NE;140452;41.2565;-95.9345
71;Peoria, IL;41024;40.6936;-89.5890
22;Rochester, NY;133896;43.1566;-77.6088
72;New Bedford, MA;40733;41.6362;-70.9342
23;St Paul, MN;133156;44.9537;-93.0900
73;Erie, PA;40634;42.1292;-80.0851
24;Kansas City, MO;132716;39.0997;-94.5786
74;Somerville, MA;40152;42.3876;-71.0995
25;Providence, RI;132146;41.8240;-71.4128
25;Providence, RI;132146;41.8536;-71.4677
75;Harrisburg, PA;39385;40.2732;-76.8867
26;Denver, CO;106713;39.7392;-104.9903
76;Kansas City, KS;38316;39.1155;-94.6268
27;Indianapolis, IN;105436;39.7684;-86.1581
77;Dallas, TX;38067;32.7767;-96.7970
28;Allegheny, PA;105287;40.4451;-80.0088
78;Sioux City, IA;37806;42.4963;-96.4049
29;Albany, NY;94923;42.6526;-73.7562
79;Elizabeth, NJ;37764;40.6640;-74.2107
30;Columbus, OH;88150;39.9612;-82.9988
80;Wilkes-Barre, PA;37718;41.2459;-75.8813
31;Syracuse, NY;88143;43.0481;-76.1474
81;San Antonio, TX;37673;29.4241;-98.4936
32;New Haven, CT;86045;41.3083;-72.9279
82;Covington, KY;37371;39.0837;-84.5086
33;Worcester, MA;84655;42.2626;-71.8023
83;Portland, ME;36425;43.6591;-70.2568
34;Toledo, OH;81434;41.6528;-83.5379
84;Tacoma, WA;36006;47.2529;-122.4443
35;Richmond, VA;81388;37.5407;-77.4360
85;Holyoke, MA;35637;42.2043;-72.6162
36;Paterson, NJ;78347;40.9168;-74.1718
86;Fort Wayne, IN;35393;41.0793;-85.1394
37;Lowell, MA;77696;42.6334;-71.3162
87;Binghamton, NY;35005;42.0987;-75.9180
38;Nashville, TN;76168;36.1627;-86.7816
88;Norfolk, VA;34871;36.8508;-76.2859
39;Scranton, PA;75215;41.4090;-75.6624
89;Wheeling, WV;34522;40.0640;-80.7209
40;Fall River, MA;74398;41.7015;-71.1550
90;Augusta, GA;33300;33.4735;-82.0105
41;Cambridge, MA;70028;42.3736;-71.1097
91;Youngstown, OH;33220;41.0998;-80.6495
42;Atlanta, GA;65533;33.7490;-84.3880
92;Duluth, MN;33115;46.7867;-92.1005
43;Memphis, TN;64495;35.1495;-90.0490
93;Yonkers, NY;32033;40.9312;-73.8987
44;Wilmington, DE;61431;39.7447;-75.5484
94;Lancaster, PA;32011;40.0379;-76.3055
45;Dayton, OH;61220;39.7589;-84.1916
95;Springfield, OH;31895;39.9242;-83.8088
46;Troy, NY;60956;42.7284;-73.6918
96;Quincy, IL;31494;39.9356;-91.4099
47;Grand Rapids, MI;60278;42.9634;-85.6681
97;Mobile, AL;31076;30.6954;-88.0399
48;Reading, PA;58661;40.3356;-75.9269
98;Topeka, KS;31007;39.0473;-95.6752
49;Camden, NJ;58313;39.9259;-75.1196
99;Elmira, NY;30893;42.0898;-76.8077
50;Trenton, NJ;57458;40.2206;-74.7597
100;Salem, MA;30801;42.5195;-70.8967
