1;New York, NY;6930446;40.7128;-74.0060
2;Chicago, IL;3376438;41.8781;-87.6298
3;Philadelphia, PA;1950961;39.9526;-75.1652
4;Detroit, MI;1568662;42.3314;-83.0458
5;Los Angeles, CA;1238048;34.0522;-118.2437
6;Cleveland, OH;900429;41.4993;-81.6944
7;St Louis, MO;821960;38.6270;-90.1994
8;Baltimore, MD;804874;39.2904;-76.6122
9;Boston, MA;781188;42.3601;-71.0589
10;Pittsburgh, PA;669817;40.4406;-79.9959
11;San Francisco, CA;634394;37.7749;-122.4194
12;Milwaukee, WI;578249;43.0389;-87.9065
13;Buffalo, NY;573076;42.8864;-78.8784
14;Washington, DC;486869;38.9072;-77.0369
15;Minneapolis, MN;464356;44.9778;-93.2650
16;New Orleans, LA;458762;29.9511;-90.0715
17;Cincinnati, OH;451160;39.1031;-84.5120
18;Newark, NJ;442337;40.7357;-74.1724
19;Kansas City, MO;399746;39.0997;-94.5786
20;Seattle, WA;365583;47.6062;-122.3321
21;Indianapolis, IN;364161;39.7684;-86.1581
22;Rochester, NY;328132;43.1566;-77.6088
23;Jersey City, NJ;316715;40.7178;-74.0431
24;Louisville, KY;307745;38.2527;-85.7585
25;Portland, OR;301815;45.5051;-122.6750
26;Houston, TX;292352;29.7604;-95.3698
27;Toledo, OH;290718;41.6528;-83.5379
28;Columbus, OH;290564;39.9612;-82.9988
29;Denver, CO;287861;39.7392;-104.9903
30;Oakland, CA;284063;37.8044;-122.2712
31;St Paul, MN;271606;44.9537;-93.0900
32;Atlanta, GA;270366;33.7490;-84.3880
33;Dallas, TX;260475;32.7767;-96.7970
34;Birmingham, AL;259678;33.5186;-86.8104
35;Akron, OH;255040;41.0814;-81.5190
36;Memphis, TN;253143;35.1495;-90.0490
37;Providence, RI;252981;41.8240;-71.4128
37;Providence, RI;252981;41.8536;-71.4677
38;San Antonio, TX;231542;29.4241;-98.4936
39;Omaha, NE;214006;41.2565;-95.9345
40;Syracuse, NY;209326;43.0481;-76.1474
41;Dayton, OH;200982;39.7589;-84.1916
42;Worcester, MA;195311;42.2626;-71.8023
43;Oklahoma City, OK;185389;35.4676;-97.5164
44;Richmond, VA;182929;37.5407;-77.4360
45;Youngstown, OH;170002;41.0998;-80.6495
46;Grand Rapids, MI;168592;42.9634;-85.6681
47;Hartford, CT;164072;41.7658;-72.6734
48;Fort Worth, TX;163447;32.7555;-97.3308
49;New Haven, CT;162655;41.3083;-72.9279
50;Flint, MI;156492;43.0125;-83.6875
51;Nashville, TN;153866;36.1627;-86.7816
52;Springfield, MA;149900;42.1015;-72.5898
53;San Diego, CA;147995;32.7157;-117.1611
54;Bridgeport, CT;146716;41.1792;-73.1894
55;Scranton, PA;143433;41.4090;-75.6624
56;Des Moines, IA;142559;41.5868;-93.6250
57;Long Beach, CA;142032;33.7701;-118.1937
58;Tulsa, OK;141258;36.1540;-95.9928
59;Salt Lake City, UT;140267;40.7608;-111.8910
60;Patterson, NJ;138513;40.9168;-74.1718
61;Yonkers, NY;134646;40.9312;-73.8987
62;Norfolk, VA;129710;36.8508;-76.2859
63;Jacksonville, FL;129549;30.3322;-81.6557
64;Albany, NY;127412;42.6526;-73.7562
65;Trenton, NJ;123356;40.2206;-74.7597
66;Kansas City, KS;121857;39.1155;-94.6268
67;Chattanooga, TN;119798;35.0456;-85.3097
68;Camden, NJ;118700;39.9259;-75.1196
69;Erie, PA;115967;42.1292;-80.0851
70;Spokane, WA;115514;47.6588;-117.4260
71;Fall River, MA;115274;41.7015;-71.1550
72;Fort Wayne, IN;114946;41.0793;-85.1394
73;Elizabeth, NJ;114589;40.6640;-74.2107
74;Cambridge, MA;113643;42.3736;-71.1097
75;New Bedford, MA;112597;41.6362;-70.9342
76;Reading, PA;111171;40.3356;-75.9269
77;Wichita, KS;111110;37.6872;-97.3301
78;Miami, FL;110637;25.7617;-80.1918
79;Tacoma, WA;106817;47.2529;-122.4443
80;Wilmington, DE;106597;39.7447;-75.5484
81;Knoxville, TN;105802;35.9606;-83.9207
82;Peoria, IL;104969;40.6936;-89.5890
83;Canton, OH;104906;40.7989;-81.3784
84;South Bend, IN;104193;41.6764;-86.2520
85;Somerville, MA;103908;42.3876;-71.0995
86;El Paso, TX;102421;31.7619;-106.4850
87;Lynn, MA;102320;42.4668;-70.9495
88;Evansville, IN;102249;37.9716;-87.5711
89;Utica, NY;101740;43.1009;-75.2327
90;Duluth, MN;101463;46.7867;-92.1005
91;Tampa, FL;101161;27.9506;-82.4572
92;Gary, IN;100426;41.6020;-87.3372
93;Lowell, MA;100234;42.6334;-71.3162
94;Waterbury, CT;99902;41.5582;-73.0515
95;Schenectady, NY;95692;42.8142;-73.9396
96;Sacramento, CA;93750;38.5816;-121.4944
97;Allentown, PA;92563;40.6023;-75.4714
98;Bayonne, NJ;88979;40.6687;-74.1143
99;Wilkes-Barre, PA;86626;41.2459;-75.8813
100;Rockford, IL;85864;42.2711;-89.0940
