1;New York, NY;7322564;40.7128;-74.0060
2;Los Angeles, CA;3485398;34.0522;-118.2437
3;Chicago, IL;2783726;41.8781;-87.6298
4;Houston, TX;1630553;29.7604;-95.3698
5;Philadelphia, PA;1585577;39.9526;-75.1652
6;San Diego, CA;1110549;32.7157;-117.1611
7;Detroit, MI;1027974;42.3314;-83.0458
8;Dallas, TX;1006877;32.7767;-96.7970
9;Phoenix, AZ;983403;33.4484;-112.0740
10;San Antonio, TX;935933;29.4241;-98.4936
11;San Jose, CA;782248;37.3382;-121.8863
12;Baltimore, MD;736014;39.2904;-76.6122
13;Indianapolis, IN;731327;39.7684;-86.1581
14;San Francisco, CA;723959;37.7749;-122.4194
15;Jacksonville, FL;635230;30.3322;-81.6557
16;Columbus, OH;632910;39.9612;-82.9988
17;Milwaukee, WI;628088;43.0389;-87.9065
18;Memphis, TN;610337;35.1495;-90.0490
19;Washington, DC;606900;38.9072;-77.0369
20;Boston, MA;574283;42.3601;-71.0589
21;Seattle, WA;516259;47.6062;-122.3321
22;El Paso, TX;515342;31.7619;-106.4850
23;Cleveland, OH;505616;41.4993;-81.6944
24;New Orleans, LA;496938;29.9511;-90.0715
25;Nashville-Davidson, TN;488374;36.1627;-86.7816
26;Denver, CO;467610;39.7392;-104.9903
27;Austin, TX;465622;30.2672;-97.7431
28;Fort Worth, TX;447619;32.7555;-97.3308
29;Oklahoma City, OK;444719;35.4676;-97.5164
30;Portland, OR;437319;45.5051;-122.6750
31;Kansas City, MO;435146;39.0997;-94.5786
32;Long Beach, CA;429433;33.7701;-118.1937
33;Tucson, AZ;405390;32.2226;-110.9747
34;St Louis, MO;396685;38.6270;-90.1994
35;Charlotte, NC;395934;35.2271;-80.8431
36;Atlanta, GA;394017;33.7490;-84.3880
37;Virginia Beach, VA;393069;36.8529;-75.9780
38;Albuquerque, NM;384736;35.0844;-106.6504
39;Oakland, CA;372242;37.8044;-122.2712
40;Pittsburgh, PA;369879;40.4406;-79.9959
41;Sacramento, CA;369365;38.5816;-121.4944
42;Minneapolis, MN;368383;44.9778;-93.2650
43;Tulsa, OK;367302;36.1540;-95.9928
44;Honolulu, HI;365272;21.3069;-157.8583
45;Cincinnati, OH;364040;39.1031;-84.5120
46;Miami, FL;358548;25.7617;-80.1918
47;Fresno, CA;354202;36.7378;-119.7871
48;Omaha, NE;335795;41.2565;-95.9345
49;Toledo, OH;332943;41.6528;-83.5379
50;Buffalo, NY;328123;42.8864;-78.8784
51;Wichita, KS;304011;37.6872;-97.3301
52;Santa Ana, CA;293742;33.7455;-117.8677
53;Mesa, AZ;288091;33.4152;-111.8315
54;Colorado Springs, CO;281140;38.8339;-104.8214
55;Tampa, FL;280015;27.9506;-82.4572
56;Newark, NJ;275221;40.7357;-74.1724
57;St Paul, MN;272235;44.9537;-93.0900
58;Louisville, KY;269063;38.2527;-85.7585
59;Anaheim, CA;266406;33.8366;-117.9143
60;Birmingham, AL;265968;33.5186;-86.8104
61;Arlington, TX;261721;32.7357;-97.1081
62;Norfolk, VA;261229;36.8508;-76.2859
63;Las Vegas, NV;258295;36.1699;-115.1398
63;Las Vegas, NV;258295;36.1989;-115.1175
64;Corpus Christi, TX;257453;27.8006;-97.3964
65;St Petersburg, FL;238629;27.7676;-82.6403
66;Rochester, NY;231636;43.1566;-77.6088
67;Jersey City, NJ;228537;40.7178;-74.0431
68;Riverside, CA;226505;33.9806;-117.3755
69;Anchorage, AK;226338;61.2181;-149.9003
70;Lexington-Fayette, KY;225366;38.0406;-84.5037
71;Akron, OH;223019;41.0814;-81.5190
72;Aurora, CO;222103;39.7294;-104.8319
73;Baton Rouge, LA;219531;30.4515;-91.1871
74;Stockton, CA;210943;37.9577;-121.2908
75;Raleigh, NC;207951;35.7796;-78.6382
76;Richmond, VA;203056;37.5407;-77.4360
77;Shreveport, LA;198525;32.5252;-93.7502
78;Jackson, MS;196637;32.2988;-90.1848
79;Mobile, AL;196278;30.6954;-88.0399
80;Des Moines, IA;193187;41.5868;-93.6250
81;Lincoln, NE;191972;40.8136;-96.7026
82;Madison, WI;191262;43.0731;-89.4012
83;Grand Rapids, MI;189126;42.9634;-85.6681
84;Yonkers, NY;188082;40.9312;-73.8987
85;Hialeah, FL;188004;25.8576;-80.2781
86;Montgomery, AL;187106;32.3792;-86.3077
87;Lubbock, TX;186206;33.5779;-101.8552
88;Greensboro, NC;183521;36.0726;-79.7920
89;Dayton, OH;182044;39.7589;-84.1916
90;Huntington Beach, CA;181519;33.6595;-117.9988
91;Garland, TX;180650;32.9126;-96.6389
92;Glendale, CA;180038;34.1425;-118.2551
93;Columbus, GA;178681;32.4610;-84.9877
94;Spokane, WA;177196;47.6588;-117.4260
95;Tacoma, WA;176664;47.2529;-122.4443
96;Little Rock, AR;175795;34.7465;-92.2896
97;Bakersfield, CA;174820;35.3733;-119.0187
98;Fremont, CA;173339;37.5485;-121.9886
99;Fort Wayne, IN;173072;41.0793;-85.1394
100;Arlington, VA;170936;38.8816;-77.0910
